Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5111","Stocks","02140","Swine / pigs","2024","2024","An","1016111","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02112","Buffalo","2023","2023","An","0","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02112","Buffalo","2024","2024","An","0","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02111","Cattle","2023","2023","An","1434870","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02111","Cattle","2024","2024","An","1413860","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5112","Stocks","02151","Chickens","2023","2023","1000 An","21844","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5112","Stocks","02151","Chickens","2024","2024","1000 An","20718","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5112","Stocks","02154","Ducks","2023","2023","1000 An","65","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5112","Stocks","02154","Ducks","2024","2024","1000 An","60","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5112","Stocks","02153","Geese","2023","2023","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5112","Stocks","02153","Geese","2024","2024","1000 An","4","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02131","Horses","2023","2023","An","45382","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02131","Horses","2024","2024","An","45382","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02122","Sheep","2023","2023","An","152572","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02122","Sheep","2024","2024","An","147980","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02140","Swine / pigs","2023","2023","An","11368000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02140","Swine / pigs","2024","2024","An","11583000","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5112","Stocks","02152","Turkeys","2023","2023","1000 An","251","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5112","Stocks","02152","Turkeys","2024","2024","1000 An","136","A","Official figure",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02132","Asses","2023","2023","An","8413","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02132","Asses","2024","2024","An","8413","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02121.01","Camels","2023","2023","An","71852","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02121.01","Camels","2024","2024","An","71972","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02111","Cattle","2023","2023","An","316306","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02111","Cattle","2024","2024","An","317893","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02123","Goats","2023","2023","An","519555","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02123","Goats","2024","2024","An","520013","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02122","Sheep","2023","2023","An","470288","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02122","Sheep","2024","2024","An","470538","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02111","Cattle","2023","2023","An","13874","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02111","Cattle","2024","2024","An","13873","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5112","Stocks","02151","Chickens","2023","2023","1000 An","204","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5112","Stocks","02151","Chickens","2024","2024","1000 An","204","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02123","Goats","2023","2023","An","9706","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02123","Goats","2024","2024","An","9706","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02122","Sheep","2023","2023","An","8463","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02122","Sheep","2024","2024","An","8516","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02140","Swine / pigs","2023","2023","An","5055","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02140","Swine / pigs","2024","2024","An","5058","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02132","Asses","2023","2023","An","157942","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02132","Asses","2024","2024","An","158278","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5114","Stocks","02196","Bees","2023","2023","No","96680","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5114","Stocks","02196","Bees","2024","2024","No","96898","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02111","Cattle","2023","2023","An","3024249","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02111","Cattle","2024","2024","An","3030340","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5112","Stocks","02151","Chickens","2023","2023","1000 An","209153","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5112","Stocks","02151","Chickens","2024","2024","1000 An","211723","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02123","Goats","2023","2023","An","215107","E","Estimated value",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02123","Goats","2024","2024","An","201472","E","Estimated value",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02131","Horses","2023","2023","An","366547","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02131","Horses","2024","2024","An","367585","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02133","Mules and hinnies","2023","2023","An","147471","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02133","Mules and hinnies","2024","2024","An","147806","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02122","Sheep","2023","2023","An","260753","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02122","Sheep","2024","2024","An","261952","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02140","Swine / pigs","2023","2023","An","513267","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02140","Swine / pigs","2024","2024","An","520076","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02132","Asses","2023","2023","An","33971","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02132","Asses","2024","2024","An","40909","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5114","Stocks","02196","Bees","2023","2023","No","47690","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","218","Ecuador","5114","Stocks","02196","Bees","2024","2024","No","47889","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02111","Cattle","2023","2023","An","3723196","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02111","Cattle","2024","2024","An","3436276","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02151","Chickens","2023","2023","1000 An","178140","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02151","Chickens","2024","2024","1000 An","180296","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02154","Ducks","2023","2023","1000 An","352","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02154","Ducks","2024","2024","1000 An","272","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02153","Geese","2023","2023","1000 An","46","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02153","Geese","2024","2024","1000 An","46","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02123","Goats","2023","2023","An","28641","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02123","Goats","2024","2024","An","27531","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02131","Horses","2023","2023","An","143391","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02131","Horses","2024","2024","An","153173","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02133","Mules and hinnies","2023","2023","An","54067","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02133","Mules and hinnies","2024","2024","An","54076","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","467","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","467","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02122","Sheep","2023","2023","An","561949","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02122","Sheep","2024","2024","An","448382","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02140","Swine / pigs","2023","2023","An","983999","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02140","Swine / pigs","2024","2024","An","896457","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02152","Turkeys","2023","2023","1000 An","280","A","Official figure",""
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02152","Turkeys","2024","2024","1000 An","300","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02132","Asses","2023","2023","An","1230789","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02132","Asses","2024","2024","An","1230611","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5114","Stocks","02196","Bees","2023","2023","No","730728","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5114","Stocks","02196","Bees","2024","2024","No","714869","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02112","Buffalo","2023","2023","An","1438000","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02112","Buffalo","2024","2024","An","1440000","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02121.01","Camels","2023","2023","An","241000","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02121.01","Camels","2024","2024","An","247667","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02111","Cattle","2023","2023","An","2830000","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02111","Cattle","2024","2024","An","2625729","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02151","Chickens","2023","2023","1000 An","257054","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02151","Chickens","2024","2024","1000 An","272284","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02154","Ducks","2023","2023","1000 An","8133","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02154","Ducks","2024","2024","1000 An","8437","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02153","Geese","2023","2023","1000 An","4473","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02153","Geese","2024","2024","1000 An","3524","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02123","Goats","2023","2023","An","1139000","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02123","Goats","2024","2024","An","1140000","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02131","Horses","2023","2023","An","87625","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02131","Horses","2024","2024","An","89098","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02133","Mules and hinnies","2023","2023","An","3232","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02133","Mules and hinnies","2024","2024","An","3279","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02194","Other birds","2023","2023","1000 An","12034","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02194","Other birds","2024","2024","1000 An","11816","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","5612","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","5045","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02122","Sheep","2023","2023","An","1952000","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02122","Sheep","2024","2024","An","1950000","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02140","Swine / pigs","2023","2023","An","20379","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02140","Swine / pigs","2024","2024","An","20688","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02152","Turkeys","2023","2023","1000 An","1754","A","Official figure",""
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02152","Turkeys","2024","2024","1000 An","1921","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02132","Asses","2023","2023","An","3316","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02132","Asses","2024","2024","An","3322","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5114","Stocks","02196","Bees","2023","2023","No","216205","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5114","Stocks","02196","Bees","2024","2024","No","216235","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02111","Cattle","2023","2023","An","748412","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02111","Cattle","2024","2024","An","772208","E","Estimated value",""
"QCL","Crops and livestock products","222","El Salvador","5112","Stocks","02151","Chickens","2023","2023","1000 An","18729","E","Estimated value",""
"QCL","Crops and livestock products","222","El Salvador","5112","Stocks","02151","Chickens","2024","2024","1000 An","19093","E","Estimated value",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02123","Goats","2023","2023","An","13970","E","Estimated value",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02123","Goats","2024","2024","An","13745","E","Estimated value",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02131","Horses","2023","2023","An","98215","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02131","Horses","2024","2024","An","98260","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02133","Mules and hinnies","2023","2023","An","23836","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02133","Mules and hinnies","2024","2024","An","23816","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02122","Sheep","2023","2023","An","5564","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02122","Sheep","2024","2024","An","5577","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02140","Swine / pigs","2023","2023","An","246431","E","Estimated value",""
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02140","Swine / pigs","2024","2024","An","245241","E","Estimated value",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02111","Cattle","2023","2023","An","5499","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02111","Cattle","2024","2024","An","5520","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5112","Stocks","02151","Chickens","2023","2023","1000 An","381","E","Estimated value",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5112","Stocks","02151","Chickens","2024","2024","1000 An","385","E","Estimated value",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5112","Stocks","02154","Ducks","2023","2023","1000 An","38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5112","Stocks","02154","Ducks","2024","2024","1000 An","38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02123","Goats","2023","2023","An","9908","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02123","Goats","2024","2024","An","9955","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02122","Sheep","2023","2023","An","41521","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02122","Sheep","2024","2024","An","41686","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02140","Swine / pigs","2023","2023","An","7455","E","Estimated value",""
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02140","Swine / pigs","2024","2024","An","7548","E","Estimated value",""
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02121.01","Camels","2023","2023","An","402942","E","Estimated value",""
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02121.01","Camels","2024","2024","An","407158","E","Estimated value",""
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02111","Cattle","2023","2023","An","2152019","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02111","Cattle","2024","2024","An","2156877","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","232","Eritrea","5112","Stocks","02151","Chickens","2023","2023","1000 An","1184","E","Estimated value",""
"QCL","Crops and livestock products","232","Eritrea","5112","Stocks","02151","Chickens","2024","2024","1000 An","1155","E","Estimated value",""
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02123","Goats","2023","2023","An","1925364","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02123","Goats","2024","2024","An","1935590","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02122","Sheep","2023","2023","An","2525186","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02122","Sheep","2024","2024","An","2508985","E","Estimated value",""
"QCL","Crops and livestock products","233","Estonia","5114","Stocks","02196","Bees","2023","2023","No","54700","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5114","Stocks","02196","Bees","2024","2024","No","51900","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02112","Buffalo","2023","2023","An","0","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02112","Buffalo","2024","2024","An","0","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02111","Cattle","2023","2023","An","241360","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02111","Cattle","2024","2024","An","232390","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5112","Stocks","02151","Chickens","2023","2023","1000 An","2132","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5112","Stocks","02151","Chickens","2024","2024","1000 An","2274","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5112","Stocks","02154","Ducks","2023","2023","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5112","Stocks","02153","Geese","2023","2023","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02123","Goats","2023","2023","An","3700","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02123","Goats","2024","2024","An","3200","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02122","Sheep","2023","2023","An","55100","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02122","Sheep","2024","2024","An","46100","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02140","Swine / pigs","2023","2023","An","274960","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02140","Swine / pigs","2024","2024","An","283550","A","Official figure",""
"QCL","Crops and livestock products","233","Estonia","5112","Stocks","02152","Turkeys","2023","2023","1000 An","2","A","Official figure",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02132","Asses","2023","2023","An","16675","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02132","Asses","2024","2024","An","16747","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02111","Cattle","2023","2023","An","613475","A","Official figure",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02111","Cattle","2024","2024","An","652513","A","Official figure",""
"QCL","Crops and livestock products","748","Eswatini","5112","Stocks","02151","Chickens","2023","2023","1000 An","1990","E","Estimated value",""
"QCL","Crops and livestock products","748","Eswatini","5112","Stocks","02151","Chickens","2024","2024","1000 An","1967","E","Estimated value",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02123","Goats","2023","2023","An","529102","A","Official figure",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02123","Goats","2024","2024","An","531407","A","Official figure",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02131","Horses","2023","2023","An","1745","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02131","Horses","2024","2024","An","1756","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02133","Mules and hinnies","2023","2023","An","113","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02133","Mules and hinnies","2024","2024","An","114","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02122","Sheep","2023","2023","An","18233","A","Official figure",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02122","Sheep","2024","2024","An","18522","A","Official figure",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02140","Swine / pigs","2023","2023","An","51462","A","Official figure",""
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02140","Swine / pigs","2024","2024","An","55271","A","Official figure",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02132","Asses","2023","2023","An","10572672","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02132","Asses","2024","2024","An","10803079","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5114","Stocks","02196","Bees","2023","2023","No","6268163","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5114","Stocks","02196","Bees","2024","2024","No","6710019","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02121.01","Camels","2023","2023","An","1603124","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02121.01","Camels","2024","2024","An","1656499","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02111","Cattle","2023","2023","An","69318245","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02111","Cattle","2024","2024","An","71916930","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5112","Stocks","02151","Chickens","2023","2023","1000 An","49106","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5112","Stocks","02151","Chickens","2024","2024","1000 An","52280","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02123","Goats","2023","2023","An","42765205","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02123","Goats","2024","2024","An","53982678","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02131","Horses","2023","2023","An","2164102","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02131","Horses","2024","2024","An","2293260","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02133","Mules and hinnies","2023","2023","An","357399","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02133","Mules and hinnies","2024","2024","An","391103","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02122","Sheep","2023","2023","An","37232386","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02122","Sheep","2024","2024","An","41050910","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02140","Swine / pigs","2023","2023","An","36750","E","Estimated value",""
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02140","Swine / pigs","2024","2024","An","37330","E","Estimated value",""
"QCL","Crops and livestock products","234","Faroe Islands","5111","Stocks","02111","Cattle","2023","2023","An","1758","A","Official figure",""
"QCL","Crops and livestock products","234","Faroe Islands","5111","Stocks","02111","Cattle","2024","2024","An","1816","A","Official figure",""
"QCL","Crops and livestock products","234","Faroe Islands","5111","Stocks","02122","Sheep","2023","2023","An","78888","E","Estimated value",""
"QCL","Crops and livestock products","234","Faroe Islands","5111","Stocks","02122","Sheep","2024","2024","An","79941","E","Estimated value",""
"QCL","Crops and livestock products","242","Fiji","5114","Stocks","02196","Bees","2023","2023","No","12421","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5114","Stocks","02196","Bees","2024","2024","No","12480","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02111","Cattle","2023","2023","An","75924","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02111","Cattle","2024","2024","An","80720","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5112","Stocks","02151","Chickens","2023","2023","1000 An","5793","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","242","Fiji","5112","Stocks","02151","Chickens","2024","2024","1000 An","5876","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","242","Fiji","5112","Stocks","02154","Ducks","2023","2023","1000 An","114","E","Estimated value",""
"QCL","Crops and livestock products","242","Fiji","5112","Stocks","02154","Ducks","2024","2024","1000 An","115","E","Estimated value",""
